source,scenario (PRIMAP-hist),provenance,area (ISO3),entity,unit,category (IPCC2006_PRIMAP),1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
PRIMAP-hist_v2.7_final,HISTCR,derived,EARTH,CH4,CH4 * gigagram / yr,M.0.EL,26900.0,27000.0,27100.0,27100.0,27200.0,27300.0,27400.0,27400.0,27500.0,27600.0,27700.0,27700.0,27800.0,27900.0,27900.0,28000.0,28100.0,28200.0,28200.0,28300.0,28400.0,28600.0,28800.0,29000.0,29300.0,29500.0,29700.0,29900.0,30200.0,30400.0,30600.0,30700.0,30900.0,31000.0,31100.0,31200.0,31300.0,31500.0,31600.0,31700.0,31800.0,31900.0,31900.0,31900.0,32000.0,32000.0,32100.0,32100.0,32200.0,32200.0,32300.0,32500.0,32700.0,32900.0,33100.0,33300.0,33500.0,33700.0,33900.0,34100.0,34300.0,34500.0,34700.0,34800.0,35000.0,35100.0,35300.0,35500.0,35600.0,35800.0,35900.0,36200.0,36400.0,36700.0,37000.0,37300.0,37500.0,37800.0,38100.0,38300.0,38700.0,38900.0,39200.0,39500.0,39800.0,40100.0,40400.0,40700.0,41000.0,41200.0,41500.0,41800.0,42100.0,42300.0,42600.0,42900.0,43100.0,43400.0,43600.0,43900.0,44200.0,44300.0,44600.0,44800.0,45300.0,45500.0,45800.0,46000.0,46200.0,46500.0,46900.0,47200.0,47400.0,47800.0,48200.0,48500.0,48900.0,49200.0,49400.0,49800.0,50000.0,50500.0,51200.0,51700.0,51900.0,52500.0,52800.0,53300.0,53600.0,54200.0,54900.0,55500.0,56200.0,56900.0,57300.0,57700.0,58200.0,58900.0,59700.0,60200.0,61100.0,61800.0,62200.0,62500.0,63200.0,64000.0,64600.0,65400.0,66100.0,67200.0,68200.0,68900.0,69500.0,70700.0,71300.0,72200.0,73300.0,75100.0,75100.0,76200.0,77100.0,77900.0,78800.0,80300.0,79500.0,79800.0,81300.0,82400.0,82200.0,81200.0,83500.0,82100.0,83800.0,86500.0,87500.0,88400.0,88700.0,91200.0,91800.0,93800.0,94000.0,93600.0,93500.0,95000.0,97300.0,99100.0,102000.0,104000.0,104000.0,106000.0,108000.0,110000.0,111000.0,113000.0,114000.0,113000.0,116000.0,120000.0,121000.0,122000.0,125000.0,129000.0,131000.0,134000.0,137000.0,143000.0,148000.0,152000.0,154000.0,160000.0,164000.0,165000.0,168000.0,172000.0,175000.0,179000.0,185000.0,186000.0,190000.0,196000.0,200000.0,201000.0,203000.0,208000.0,209000.0,213000.0,215000.0,218000.0,220000.0,225000.0,226000.0,223000.0,225000.0,226000.0,228000.0,231000.0,234000.0,237000.0,240000.0,244000.0,246000.0,244000.0,243000.0,243000.0,243000.0,247000.0,249000.0,249000.0,251000.0,252000.0,254000.0,254000.0,255000.0,261000.0,266000.0,270000.0,275000.0,277000.0,280000.0,279000.0,283000.0,286000.0,286000.0,284000.0,283000.0,287000.0,291000.0,296000.0,296000.0,295000.0,295000.0,299000.0,299000.0,300000.0,302000.0
PRIMAP-hist_v2.7_final,HISTCR,derived,EARTH,CO2,CO2 * gigagram / yr,M.0.EL,342.0,9480.0,9480.0,9480.0,9480.0,9490.0,10100.0,10100.0,10100.0,10200.0,10200.0,11100.0,11100.0,11100.0,11100.0,11100.0,12400.0,12400.0,12400.0,12400.0,12400.0,13800.0,13800.0,13800.0,13800.0,13800.0,15200.0,15300.0,15300.0,15400.0,15400.0,17300.0,17400.0,17400.0,17500.0,17600.0,20000.0,20000.0,20100.0,20200.0,20300.0,22700.0,23300.0,23400.0,23400.0,23500.0,24700.0,26000.0,27100.0,28500.0,30400.0,30300.0,37800.0,40200.0,41100.0,42100.0,43700.0,45800.0,43900.0,43900.0,44300.0,46500.0,48000.0,48200.0,49100.0,50500.0,54800.0,56700.0,56900.0,57100.0,57800.0,58600.0,60700.0,63800.0,65700.0,68100.0,68800.0,73400.0,74100.0,73800.0,91200.0,86400.0,87000.0,88800.0,90700.0,92800.0,107000.0,108000.0,111000.0,115000.0,122000.0,126000.0,134000.0,137000.0,146000.0,160000.0,164000.0,179000.0,180000.0,190000.0,204000.0,207000.0,216000.0,226000.0,266000.0,271000.0,290000.0,293000.0,298000.0,315000.0,345000.0,364000.0,371000.0,395000.0,426000.0,452000.0,466000.0,501000.0,515000.0,547000.0,559000.0,595000.0,659000.0,700000.0,655000.0,712000.0,723000.0,737000.0,741000.0,794000.0,901000.0,928000.0,982000.0,1040000.0,1060000.0,1070000.0,1080000.0,1140000.0,1260000.0,1260000.0,1370000.0,1440000.0,1450000.0,1430000.0,1480000.0,1570000.0,1630000.0,1700000.0,1800000.0,1970000.0,2070000.0,2140000.0,2200000.0,2390000.0,2420000.0,2570000.0,2710000.0,3060000.0,2960000.0,3070000.0,3220000.0,3270000.0,3440000.0,3710000.0,3370000.0,3330000.0,3580000.0,3710000.0,3660000.0,3170000.0,3690000.0,3240000.0,3410000.0,3860000.0,3880000.0,3930000.0,3880000.0,4250000.0,4240000.0,4560000.0,4210000.0,3770000.0,3400000.0,3580000.0,3900000.0,4100000.0,4500000.0,4820000.0,4540000.0,4820000.0,5200000.0,5320000.0,5330000.0,5510000.0,5460000.0,4580000.0,5030000.0,5620000.0,5930000.0,5740000.0,6180000.0,6660000.0,6760000.0,6970000.0,7150000.0,7830000.0,8350000.0,8640000.0,8930000.0,9420000.0,9960000.0,9980000.0,10400000.0,11000000.0,11500000.0,12100000.0,12600000.0,13000000.0,13700000.0,14600000.0,15700000.0,16300000.0,17000000.0,17900000.0,17800000.0,17700000.0,18600000.0,19100000.0,19800000.0,20300000.0,20100000.0,19600000.0,19400000.0,19600000.0,20200000.0,20900000.0,21100000.0,21700000.0,22500000.0,22800000.0,22400000.0,22700000.0,22100000.0,22300000.0,22400000.0,23000000.0,23700000.0,23900000.0,23800000.0,24300000.0,25000000.0,25300000.0,26000000.0,27300000.0,28300000.0,29400000.0,30200000.0,31000000.0,31400000.0,30900000.0,32400000.0,33500000.0,34000000.0,34400000.0,34800000.0,34900000.0,35000000.0,35700000.0,36400000.0,36400000.0,34800000.0,36500000.0,36800000.0,37200000.0,37600000.0
PRIMAP-hist_v2.7_final,HISTCR,derived,EARTH,FGASES (AR6GWP100),CO2 * gigagram / yr,M.0.EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4,100.0,101.0,102.0,103.0,104.0,105.0,106.0,107.0,108.0,109.0,110.0,111.0,112.0,112.0,113.0,114.0,115.0,116.0,117.0,118.0,119.0,120.0,121.0,122.0,123.0,124.0,125.0,126.0,126.0,127.0,128.0,129.0,130.0,131.0,132.0,133.0,134.0,135.0,136.0,137.0,155.0,202.0,273.0,363.0,465.0,573.0,682.0,786.0,879.0,955.0,1020.0,1070.0,1130.0,1180.0,1230.0,1280.0,1330.0,1380.0,1440.0,1510.0,1580.0,1650.0,1730.0,1820.0,1910.0,2000.0,2100.0,2200.0,2310.0,2420.0,3310.0,5550.0,8830.0,12900.0,17300.0,21900.0,26300.0,30300.0,33500.0,35600.0,36600.0,37000.0,36900.0,36500.0,35900.0,35200.0,34700.0,34600.0,34900.0,35800.0,37300.0,39000.0,41100.0,43300.0,45800.0,48500.0,51300.0,54300.0,57400.0,60500.0,63900.0,67500.0,71400.0,75600.0,80000.0,84700.0,89500.0,94500.0,99700.0,105000.0,111000.0,117000.0,125000.0,132000.0,140000.0,149000.0,157000.0,165000.0,172000.0,179000.0,187000.0,197000.0,209000.0,221000.0,234000.0,248000.0,261000.0,274000.0,286000.0,297000.0,307000.0,317000.0,327000.0,337000.0,346000.0,355000.0,364000.0,373000.0,381000.0,376000.0,371000.0,364000.0,360000.0,373000.0,419000.0,453000.0,493000.0,526000.0,532000.0,539000.0,531000.0,542000.0,585000.0,645000.0,693000.0,735000.0,750000.0,750000.0,779000.0,856000.0,894000.0,941000.0,1020000.0,1110000.0,1070000.0,1110000.0,1160000.0,1250000.0,1330000.0,1360000.0,1480000.0,1550000.0,1600000.0,1700000.0
PRIMAP-hist_v2.7_final,HISTCR,derived,EARTH,KYOTOGHG (AR6GWP100),CO2 * gigagram / yr,M.0.EL,782000.0,794000.0,796000.0,799000.0,801000.0,804000.0,807000.0,810000.0,812000.0,815000.0,817000.0,821000.0,823000.0,825000.0,828000.0,830000.0,834000.0,836000.0,839000.0,841000.0,843000.0,852000.0,859000.0,865000.0,872000.0,879000.0,887000.0,894000.0,901000.0,908000.0,915000.0,921000.0,925000.0,929000.0,932000.0,936000.0,943000.0,947000.0,951000.0,955000.0,959000.0,963000.0,966000.0,967000.0,969000.0,971000.0,974000.0,977000.0,980000.0,984000.0,988000.0,994000.0,1010000.0,1020000.0,1030000.0,1030000.0,1040000.0,1050000.0,1050000.0,1060000.0,1070000.0,1070000.0,1080000.0,1090000.0,1090000.0,1100000.0,1110000.0,1120000.0,1120000.0,1130000.0,1130000.0,1140000.0,1150000.0,1160000.0,1180000.0,1190000.0,1200000.0,1210000.0,1220000.0,1230000.0,1260000.0,1260000.0,1270000.0,1280000.0,1290000.0,1300000.0,1330000.0,1340000.0,1350000.0,1360000.0,1380000.0,1390000.0,1410000.0,1420000.0,1440000.0,1470000.0,1480000.0,1500000.0,1510000.0,1530000.0,1560000.0,1570000.0,1590000.0,1610000.0,1660000.0,1680000.0,1710000.0,1720000.0,1730000.0,1760000.0,1800000.0,1830000.0,1840000.0,1870000.0,1920000.0,1950000.0,1980000.0,2020000.0,2040000.0,2080000.0,2100000.0,2150000.0,2240000.0,2300000.0,2270000.0,2360000.0,2390000.0,2420000.0,2440000.0,2520000.0,2650000.0,2700000.0,2770000.0,2850000.0,2880000.0,2900000.0,2930000.0,3010000.0,3160000.0,3170000.0,3320000.0,3400000.0,3430000.0,3430000.0,3500000.0,3620000.0,3690000.0,3790000.0,3910000.0,4110000.0,4250000.0,4340000.0,4420000.0,4650000.0,4700000.0,4880000.0,5040000.0,5450000.0,5350000.0,5500000.0,5680000.0,5760000.0,5950000.0,6280000.0,5920000.0,5890000.0,6190000.0,6360000.0,6310000.0,5800000.0,6390000.0,5900000.0,6120000.0,6660000.0,6720000.0,6800000.0,6760000.0,7220000.0,7230000.0,7610000.0,7280000.0,6820000.0,6450000.0,6680000.0,7060000.0,7310000.0,7790000.0,8170000.0,7900000.0,8230000.0,8680000.0,8870000.0,8950000.0,9240000.0,9290000.0,8440000.0,9050000.0,9800000.0,10200000.0,10100000.0,10600000.0,11300000.0,11400000.0,11700000.0,12000000.0,12900000.0,13600000.0,14000000.0,14400000.0,15100000.0,15800000.0,15900000.0,16400000.0,17200000.0,17900000.0,18600000.0,19400000.0,19800000.0,20700000.0,21800000.0,23100000.0,23700000.0,24500000.0,25600000.0,25600000.0,25700000.0,26800000.0,27300000.0,28100000.0,28900000.0,28700000.0,28100000.0,28000000.0,28200000.0,29000000.0,29700000.0,30000000.0,30700000.0,31600000.0,32100000.0,31700000.0,31900000.0,31300000.0,31500000.0,31700000.0,32400000.0,33300000.0,33500000.0,33500000.0,34100000.0,34900000.0,35100000.0,35800000.0,37400000.0,38700000.0,40000000.0,41000000.0,41900000.0,42400000.0,41900000.0,43600000.0,45000000.0,45600000.0,46000000.0,46400000.0,46600000.0,46900000.0,47800000.0,48600000.0,48700000.0,47100000.0,49100000.0,49400000.0,50000000.0,50500000.0
PRIMAP-hist_v2.7_final,HISTCR,derived,EARTH,N2O,N2O * gigagram / yr,M.0.EL,112.0,114.0,115.0,117.0,119.0,120.0,122.0,124.0,126.0,127.0,129.0,131.0,133.0,134.0,136.0,138.0,140.0,141.0,143.0,145.0,147.0,149.0,151.0,153.0,155.0,157.0,159.0,161.0,163.0,165.0,167.0,169.0,171.0,172.0,174.0,177.0,179.0,180.0,182.0,184.0,186.0,189.0,191.0,193.0,196.0,198.0,200.0,202.0,205.0,207.0,210.0,212.0,215.0,218.0,221.0,224.0,226.0,229.0,232.0,235.0,238.0,241.0,244.0,247.0,250.0,253.0,257.0,260.0,263.0,266.0,269.0,273.0,277.0,281.0,285.0,289.0,293.0,297.0,301.0,305.0,310.0,314.0,320.0,325.0,330.0,336.0,342.0,347.0,352.0,357.0,363.0,369.0,376.0,383.0,391.0,399.0,407.0,416.0,424.0,432.0,464.0,473.0,481.0,489.0,496.0,503.0,510.0,515.0,520.0,524.0,526.0,528.0,530.0,532.0,533.0,535.0,536.0,538.0,539.0,541.0,543.0,551.0,569.0,595.0,626.0,660.0,695.0,728.0,758.0,781.0,795.0,804.0,812.0,818.0,824.0,830.0,835.0,840.0,845.0,851.0,881.0,894.0,907.0,920.0,933.0,946.0,959.0,971.0,982.0,993.0,1000.0,1010.0,1020.0,1030.0,1050.0,1060.0,1070.0,1080.0,1090.0,1110.0,1120.0,1130.0,1150.0,1170.0,1200.0,1220.0,1250.0,1280.0,1300.0,1320.0,1340.0,1360.0,1370.0,1390.0,1400.0,1420.0,1430.0,1450.0,1460.0,1470.0,1480.0,1490.0,1500.0,1510.0,1510.0,1520.0,1530.0,1550.0,1560.0,1580.0,1590.0,1650.0,1780.0,1970.0,2190.0,2430.0,2670.0,2900.0,3100.0,3250.0,3340.0,3400.0,3460.0,3530.0,3600.0,3680.0,3760.0,3840.0,3930.0,4030.0,4130.0,4380.0,4550.0,4720.0,4880.0,5090.0,5320.0,5530.0,5700.0,5840.0,5890.0,5910.0,6080.0,6330.0,6440.0,6680.0,6870.0,6990.0,7140.0,7290.0,7310.0,7220.0,7310.0,7450.0,7510.0,7420.0,7430.0,7580.0,7540.0,7560.0,7580.0,7500.0,7480.0,7490.0,7530.0,7740.0,7990.0,7910.0,7990.0,7970.0,7990.0,8010.0,8110.0,8250.0,8480.0,8570.0,8650.0,8820.0,8850.0,8880.0,9080.0,9400.0,9540.0,9750.0,9750.0,9710.0,9760.0,9860.0,10000.0,9970.0,9960.0,10200.0,10100.0,10200.0,10300.0
PRIMAP-hist_v2.7_final,HISTTP,derived,EARTH,CH4,CH4 * gigagram / yr,M.0.EL,26900.0,27000.0,27100.0,27200.0,27200.0,27300.0,27400.0,27400.0,27500.0,27600.0,27700.0,27700.0,27800.0,27900.0,27900.0,28000.0,28100.0,28200.0,28200.0,28300.0,28400.0,28600.0,28800.0,29000.0,29300.0,29500.0,29700.0,29900.0,30200.0,30400.0,30600.0,30700.0,30900.0,31000.0,31100.0,31200.0,31300.0,31500.0,31600.0,31700.0,31800.0,31900.0,31900.0,31900.0,32000.0,32000.0,32100.0,32100.0,32200.0,32200.0,32300.0,32500.0,32700.0,32900.0,33100.0,33300.0,33500.0,33700.0,33900.0,34100.0,34300.0,34500.0,34700.0,34800.0,35000.0,35100.0,35300.0,35500.0,35600.0,35800.0,35900.0,36200.0,36400.0,36700.0,37000.0,37300.0,37500.0,37800.0,38100.0,38300.0,38700.0,39000.0,39200.0,39500.0,39800.0,40100.0,40400.0,40700.0,41000.0,41200.0,41500.0,41800.0,42100.0,42300.0,42600.0,42900.0,43100.0,43400.0,43600.0,43900.0,44200.0,44300.0,44600.0,44800.0,45300.0,45500.0,45800.0,46000.0,46200.0,46500.0,46900.0,47200.0,47400.0,47800.0,48200.0,48500.0,48900.0,49200.0,49400.0,49800.0,50000.0,50500.0,51200.0,51700.0,51900.0,52500.0,52800.0,53300.0,53600.0,54200.0,54900.0,55500.0,56200.0,56900.0,57300.0,57700.0,58200.0,58900.0,59700.0,60200.0,61100.0,61800.0,62200.0,62500.0,63200.0,64000.0,64600.0,65400.0,66200.0,67200.0,68200.0,68900.0,69500.0,70700.0,71300.0,72200.0,73300.0,75100.0,75200.0,76200.0,77200.0,78000.0,78800.0,80300.0,79500.0,79900.0,81400.0,82500.0,82300.0,81300.0,83500.0,82100.0,83800.0,86600.0,87600.0,88400.0,88700.0,91300.0,91900.0,93900.0,94000.0,93600.0,93500.0,95100.0,97400.0,99100.0,102000.0,104000.0,104000.0,106000.0,109000.0,110000.0,112000.0,114000.0,116000.0,114000.0,118000.0,121000.0,123000.0,125000.0,128000.0,132000.0,134000.0,137000.0,141000.0,147000.0,152000.0,156000.0,160000.0,167000.0,171000.0,173000.0,175000.0,180000.0,183000.0,188000.0,195000.0,197000.0,200000.0,207000.0,212000.0,213000.0,217000.0,223000.0,223000.0,226000.0,230000.0,233000.0,234000.0,239000.0,238000.0,232000.0,235000.0,235000.0,238000.0,241000.0,244000.0,246000.0,249000.0,255000.0,257000.0,255000.0,255000.0,255000.0,257000.0,260000.0,263000.0,262000.0,260000.0,261000.0,264000.0,264000.0,262000.0,269000.0,273000.0,278000.0,282000.0,284000.0,286000.0,284000.0,289000.0,297000.0,300000.0,298000.0,301000.0,301000.0,302000.0,307000.0,312000.0,314000.0,311000.0,317000.0,324000.0,329000.0,331000.0
PRIMAP-hist_v2.7_final,HISTTP,derived,EARTH,CO2,CO2 * gigagram / yr,M.0.EL,341.0,9700.0,9700.0,9700.0,9710.0,9710.0,10400.0,10400.0,10400.0,10400.0,10400.0,11400.0,11400.0,11400.0,11400.0,11400.0,12700.0,12700.0,12700.0,12700.0,12700.0,14100.0,14100.0,14100.0,14100.0,14100.0,15600.0,15600.0,15700.0,15700.0,15800.0,17700.0,17800.0,17900.0,17900.0,18000.0,20500.0,20500.0,20600.0,20700.0,20800.0,23200.0,23800.0,24000.0,24000.0,24100.0,25300.0,26600.0,27800.0,29300.0,31100.0,31100.0,38800.0,41200.0,42200.0,43200.0,44900.0,46900.0,45000.0,45000.0,45500.0,47800.0,49300.0,49500.0,50400.0,51900.0,56300.0,58200.0,58400.0,58600.0,59400.0,60200.0,62300.0,65500.0,67500.0,69900.0,70600.0,75500.0,76300.0,76000.0,93800.0,88900.0,89500.0,91400.0,93400.0,95600.0,111000.0,111000.0,114000.0,118000.0,126000.0,130000.0,138000.0,141000.0,150000.0,165000.0,169000.0,184000.0,185000.0,195000.0,210000.0,213000.0,222000.0,233000.0,274000.0,280000.0,299000.0,302000.0,306000.0,324000.0,356000.0,375000.0,382000.0,407000.0,438000.0,465000.0,480000.0,515000.0,530000.0,562000.0,574000.0,611000.0,676000.0,718000.0,673000.0,731000.0,743000.0,757000.0,761000.0,815000.0,926000.0,953000.0,1010000.0,1070000.0,1080000.0,1090000.0,1110000.0,1170000.0,1290000.0,1290000.0,1410000.0,1470000.0,1480000.0,1470000.0,1520000.0,1610000.0,1670000.0,1750000.0,1840000.0,2010000.0,2120000.0,2190000.0,2250000.0,2450000.0,2480000.0,2630000.0,2770000.0,3130000.0,3030000.0,3140000.0,3290000.0,3350000.0,3520000.0,3800000.0,3450000.0,3400000.0,3650000.0,3790000.0,3740000.0,3250000.0,3770000.0,3320000.0,3490000.0,3950000.0,3980000.0,4020000.0,3960000.0,4340000.0,4320000.0,4650000.0,4300000.0,3850000.0,3480000.0,3660000.0,3980000.0,4180000.0,4580000.0,4920000.0,4640000.0,4920000.0,5300000.0,5420000.0,5430000.0,5620000.0,5570000.0,4660000.0,5140000.0,5690000.0,5970000.0,5770000.0,6170000.0,6630000.0,6710000.0,6890000.0,7050000.0,7700000.0,8180000.0,8440000.0,8720000.0,9180000.0,9680000.0,9680000.0,10000000.0,10600000.0,11100000.0,11600000.0,12100000.0,12400000.0,13100000.0,14000000.0,15200000.0,15800000.0,16500000.0,17400000.0,17300000.0,17300000.0,18200000.0,18700000.0,19400000.0,20000000.0,19900000.0,19400000.0,19300000.0,19500000.0,20100000.0,20800000.0,21100000.0,21600000.0,22400000.0,22800000.0,22200000.0,22800000.0,22500000.0,22700000.0,22800000.0,23200000.0,23800000.0,24000000.0,23900000.0,24400000.0,25100000.0,25200000.0,25800000.0,27200000.0,28200000.0,29100000.0,30100000.0,31000000.0,31700000.0,31300000.0,33000000.0,34100000.0,34700000.0,34900000.0,35200000.0,35300000.0,35300000.0,35900000.0,36700000.0,37200000.0,35600000.0,37300000.0,37800000.0,38200000.0,38700000.0
PRIMAP-hist_v2.7_final,HISTTP,derived,EARTH,FGASES (AR6GWP100),CO2 * gigagram / yr,M.0.EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.9,75.9,76.8,77.7,78.7,79.6,80.5,81.5,82.4,83.3,84.3,85.2,86.1,87.1,88.0,88.9,89.9,90.8,91.8,92.7,93.6,94.6,95.5,96.4,97.4,98.3,99.2,100.0,101.0,102.0,103.0,104.0,105.0,106.0,107.0,108.0,109.0,110.0,110.0,111.0,125.0,160.0,213.0,280.0,356.0,437.0,518.0,595.0,664.0,721.0,767.0,810.0,850.0,887.0,924.0,961.0,999.0,1040.0,1080.0,1130.0,1190.0,1240.0,1300.0,1360.0,1430.0,1500.0,1570.0,1650.0,1730.0,1810.0,2570.0,4500.0,7340.0,10800.0,14600.0,18600.0,22400.0,25700.0,28300.0,30000.0,30700.0,30700.0,30300.0,29600.0,28700.0,27800.0,27100.0,26600.0,26700.0,27300.0,28500.0,30000.0,31900.0,34100.0,36500.0,39000.0,41800.0,44600.0,47500.0,50400.0,53400.0,56600.0,60100.0,63700.0,67600.0,71600.0,75900.0,80200.0,84700.0,89300.0,94300.0,99900.0,106000.0,112000.0,119000.0,126000.0,133000.0,140000.0,147000.0,154000.0,162000.0,172000.0,185000.0,199000.0,214000.0,230000.0,246000.0,261000.0,276000.0,289000.0,301000.0,314000.0,327000.0,340000.0,353000.0,365000.0,376000.0,387000.0,396000.0,394000.0,399000.0,395000.0,396000.0,412000.0,446000.0,470000.0,501000.0,521000.0,535000.0,566000.0,568000.0,649000.0,684000.0,764000.0,820000.0,856000.0,873000.0,860000.0,887000.0,949000.0,1000000.0,1070000.0,1120000.0,1200000.0,1150000.0,1210000.0,1280000.0,1350000.0,1410000.0,1470000.0,1540000.0,1610000.0,1670000.0,1740000.0
