dataset_id,source_id,record_type,model,scenario,scenario_family,geography,geography_code,region_level,year,metric,technology,technology_detail,scope,value,unit,source_value,source_unit,source_variable,upstream_status,source_vintage,source_file
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2001,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,2563.72,TWh,2563.72,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2001,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,2914.78,TWh,2914.78,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2001,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2613.17,TWh,2613.17,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2001,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,1285.24,TWh,1285.24,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2001,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,44.15,TWh,44.15,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2001,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,1.36,TWh,1.36,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2001,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,15500.83,TWh,15500.83,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2001,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,38.19,TWh,38.19,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2002,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,162.81,TWh,162.81,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2002,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,6144.3,TWh,6144.3,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2002,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,2611.58,TWh,2611.58,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2002,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,3104.81,TWh,3104.81,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2002,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2654.78,TWh,2654.78,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2002,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,1271.84,TWh,1271.84,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2002,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,45.83,TWh,45.83,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2002,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,1.72,TWh,1.72,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2002,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,16049.89,TWh,16049.89,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2002,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,52.22,TWh,52.22,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2003,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,176.37,TWh,176.37,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2003,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,6574.95,TWh,6574.95,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2003,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,2611.97,TWh,2611.97,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2003,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,3255.5,TWh,3255.5,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2003,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2601.05,TWh,2601.05,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2003,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,1296.25,TWh,1296.25,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2003,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,46.61,TWh,46.61,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2003,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,2.11,TWh,2.11,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2003,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,16628.01,TWh,16628.01,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2003,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,63.2,TWh,63.2,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2004,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,192.41,TWh,192.41,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2004,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,6797.3,TWh,6797.3,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2004,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,2802.61,TWh,2802.61,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2004,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,3503.08,TWh,3503.08,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2004,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2719.41,TWh,2719.41,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2004,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,1263.66,TWh,1263.66,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2004,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,48.26,TWh,48.26,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2004,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,2.78,TWh,2.78,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2004,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,17414.99,TWh,17414.99,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2004,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,85.48,TWh,85.48,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2005,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,212.76,TWh,212.76,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2005,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,7167.21,TWh,7167.21,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2005,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,2911.77,TWh,2911.77,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2005,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,3680.54,TWh,3680.54,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2005,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2726.97,TWh,2726.97,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2005,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,1277.89,TWh,1277.89,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2005,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,48.59,TWh,48.59,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2005,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,3.95,TWh,3.95,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2005,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,18134.08,TWh,18134.08,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2005,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,104.4,TWh,104.4,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2006,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,226.61,TWh,226.61,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2006,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,7566.97,TWh,7566.97,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2006,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,3018.07,TWh,3018.07,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2006,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,3900.59,TWh,3900.59,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2006,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2761.59,TWh,2761.59,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2006,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,1175.78,TWh,1175.78,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2006,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,50.76,TWh,50.76,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2006,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,5.42,TWh,5.42,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2006,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,18838.99,TWh,18838.99,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2006,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,133.2,TWh,133.2,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2007,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,249.29,TWh,249.29,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2007,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,8051.83,TWh,8051.83,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2007,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,3062.78,TWh,3062.78,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2007,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,4219.27,TWh,4219.27,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2007,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2703.49,TWh,2703.49,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2007,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,1196.05,TWh,1196.05,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2007,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,52.81,TWh,52.81,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2007,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,7.29,TWh,7.29,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2007,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,19713.961,TWh,19713.961,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2007,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,171.15,TWh,171.15,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2008,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,266.38,TWh,266.38,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2008,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,8074.19,TWh,8074.19,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2008,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,3245.35,TWh,3245.35,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2008,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,4360.99,TWh,4360.99,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2008,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2694.72,TWh,2694.72,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2008,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,1171.72,TWh,1171.72,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2008,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,56.59,TWh,56.59,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2008,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,11.85,TWh,11.85,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2008,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,20102.641,TWh,20102.641,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2008,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,220.85,TWh,220.85,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2009,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,286.46,TWh,286.46,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2009,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,7950.77,TWh,7950.77,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2009,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,3241.27,TWh,3241.27,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2009,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,4382.35,TWh,4382.35,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2009,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2656.76,TWh,2656.76,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2009,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,1071.16,TWh,1071.16,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2009,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,58.66,TWh,58.66,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2009,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,19.82,TWh,19.82,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2009,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,19943.51,TWh,19943.51,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2009,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,276.26,TWh,276.26,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2010,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,327.19,TWh,327.19,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2010,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,8458.0,TWh,8458.0,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2010,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,3428.21,TWh,3428.21,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2010,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,4807.86,TWh,4807.86,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2010,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2725.91,TWh,2725.91,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
